Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os05g0571400,['not assigned.unknown'],"LOC_Os05g49640, LOC_Os05g49650",0.840486549,0.090297594,,1.092356656,0.010027205,Up,0.688161034,0.146539376,,0.481663771,0.311252074,,1.036805239,0.015790576,Up
Os05g0571600,['not assigned.unknown'],LOC_Os05g49670,1.211362446,0.008775768,Up,1.189217563,0.00555977,Up,0.748285238,0.119854693,,1.052298055,0.014359999,Up,0.916476786,0.042121321,
Os05g0571700,['not assigned.unknown'],LOC_Os05g49680,0.49054445,0.041815758,,0.587172534,0.005999313,,0.658355974,0.002010479,,0.552087187,0.009197291,,0.427905662,0.053692586,
Os05g0573200,['TCA / org. transformation.TCA.IDH'],LOC_Os05g49760,-0.784098961,0.617814722,,-3.498233124,0.007300562,Down,-4.820574088,0.011153058,Down,-3.489907664,0.00638577,Down,-3.794156813,0.012609952,Down
Os05g0573300,['nucleotide metabolism.synthesis.pyrimidine.CTP synthetase'],LOC_Os05g49770,2.740080574,5.16E-35,Up,1.527798723,2.05E-11,Up,1.148895597,9.66E-07,Up,0.730004875,0.002582758,,1.45535337,1.91E-10,Up
Os05g0573800,['not assigned.unknown'],LOC_Os05g49810,0.391027091,0.558687557,,-0.481731636,0.399430716,,1.232875989,0.008082322,Up,1.608610385,0.000215565,Up,1.374003932,0.002297599,Up
Os05g0573900,['not assigned.unknown'],LOC_Os05g49820,-0.439566284,0.67786396,,-2.46045253,0.001616393,Down,-2.094125046,0.010833818,Down,-3.106338858,0.00011181,Down,-2.776137161,0.001345598,Down
Os05g0574100,['lipid metabolism.lipid degradation.lipases.triacylglycerol lipase'],LOC_Os05g49840,0.828533234,0.081573287,,1.152638808,0.004299965,Up,0.906237706,0.035099911,,0.748282574,0.077671563,,-0.156189259,0.777711344,
Os05g0574300,['DNA.synthesis/chromatin structure.histone'],LOC_Os05g49860,-0.545269083,0.076122449,,-2.623666529,6.28E-24,Down,-3.157957342,5.15E-29,Down,-3.101313793,7.66E-32,Down,-4.029138179,2.86E-37,Down
Os05g0574400,['TCA / org. transformation.TCA.malate DH'],LOC_Os05g49880,1.176235451,1.22E-13,Up,-0.060998523,0.783851395,,-0.973563189,1.64E-09,,-1.314475219,8.10E-17,Down,-1.229113986,1.50E-14,Down
Os05g0574500,['signalling.G-proteins'],LOC_Os05g49890,2.099645259,3.41E-12,Up,1.61066195,1.09E-07,Up,1.543917008,5.23E-07,Up,1.505216028,6.75E-07,Up,1.944196406,8.04E-11,Up
Os05g0574600,['lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase'],LOC_Os05g49900,0.079439636,0.914260138,,2.466055471,7.89E-13,Up,3.344844094,2.56E-23,Up,4.055887584,3.21E-35,Up,4.040924369,2.00E-34,Up
Os05g0574700,['not assigned.unknown'],LOC_Os05g49910,0.662919639,0.443301993,,0.936454313,0.173591822,,1.445830918,0.025520417,Up,1.958752087,0.000860071,Up,2.428349477,2.70E-05,Up
Os05g0574800,"['RNA.regulation of transcription.MYB domain transcription factor family', 'transport.misc']",LOC_Os05g49920,-0.278332066,0.782208443,,-0.257881379,0.755638049,,-0.082990114,0.927274234,,-0.069506841,0.936852209,,0.245604529,0.753932283,
Os05g0575000,['not assigned.unknown'],LOC_Os05g49940,2.068507052,2.73E-09,Up,5.098312206,4.80E-61,Up,5.146083923,6.95E-62,Up,4.896787648,2.31E-56,Up,3.886537399,1.53E-34,Up
Os05g0575400,['not assigned.unknown'],LOC_Os05g49980,-0.675482654,0.325103106,,-0.238784348,0.717345946,,0.569191272,0.325011936,,0.341954473,0.570093013,,0.219812807,0.725439155,
Os05g0575500,['not assigned.unknown'],LOC_Os05g49990,-0.459245397,0.367276497,,-0.298197636,0.517714223,,-0.456546317,0.311915882,,-0.507621496,0.223995427,,-0.421448779,0.333737963,
Os05g0576300,"['RNA.regulation of transcription.C3H zinc finger family', 'RNA.regulation of transcription.unclassified']",LOC_Os05g50080,-0.199155645,0.862763156,,-1.228559316,0.112951245,,-1.211615567,0.137180295,,-1.533754026,0.040465961,Down,-1.133443853,0.152206578,
Os05g0576500,"['hormone metabolism.gibberelin.synthesis-degradation', 'misc.oxygenases']",LOC_Os05g50090,0.816017756,0.324763991,,0.690655616,0.350249279,,-1.074724194,0.203993333,,-0.442156074,0.589097171,,0.392560554,0.618690334,
Os05g0576600,['not assigned.unknown'],LOC_Os05g50100,4.662566652,6.06E-36,Up,4.607502866,1.25E-35,Up,3.817042366,6.47E-24,Up,4.199526647,1.18E-29,Up,4.156782325,1.54E-28,Up
Os05g0576800,['signalling.MAP kinases'],LOC_Os05g50120,-1.619409091,0.038791877,Down,-2.448155954,0.000523066,Down,-3.405359579,2.26E-05,Down,-3.160932604,1.01E-05,Down,-4.545159794,2.02E-06,Down
Os05g0577000,NA,None,-0.339849655,0.771821238,,-0.135555731,0.892132803,,0.62093899,0.473056421,,0.51055527,0.550150514,,-0.558705914,0.538608823,
Os05g0577100,['not assigned.unknown'],LOC_Os05g50160,-0.766075307,0.250751183,,-0.215127778,0.741891757,,0.761610387,0.155900164,,1.556587435,0.000662881,Up,0.646832084,0.224662865,
Os05g0577500,['signalling.calcium'],LOC_Os05g50180,1.298072679,0.041474139,Up,1.064700882,0.07617382,,0.310263757,0.68587496,,0.001363086,0.998858611,,0.485144058,0.474393507,
Os05g0577700,['protein.postranslational modification'],LOC_Os05g50190,0.032910231,0.944430747,,0.77919422,0.002580633,,1.04665899,3.05E-05,Up,0.911755375,0.000275995,,1.625277401,1.24E-11,Up
Os05g0577800,['not assigned.unknown'],LOC_Os05g50200,-0.935283085,0.010283919,,-0.542294673,0.1256333,,-0.318691489,0.412285734,,-0.078176834,0.855525893,,-0.153737889,0.698326885,
Os05g0578000,['not assigned.unknown'],LOC_Os05g50220,-0.406622817,0.127215802,,-0.591658059,0.009006899,,-0.254013565,0.324738134,,-0.14458701,0.588726093,,-0.434101127,0.064121545,
Os05g0578100,['not assigned.unknown'],LOC_Os05g50230,3.450335775,3.98E-07,Up,3.711449831,1.34E-08,Up,2.870350071,2.95E-05,Up,3.081850859,3.47E-06,Up,2.713334221,8.06E-05,Up
Os05g0578500,"['secondary metabolism.phenylpropanoids.lignin biosynthesis.CCR1', 'secondary metabolism.flavonoids.dihydroflavonols', 'misc.alcohol dehydrogenases']",LOC_Os05g50250,1.064566398,0.032407892,Up,1.042802767,0.021960862,Up,0.492921752,0.361577586,,0.387212834,0.463070477,,1.234267255,0.005478669,Up
Os05g0579100,['DNA.repair'],LOC_Os05g50290,0.305455338,0.369937309,,0.324739647,0.263281693,,0.442315958,0.116708905,,0.303635604,0.285513354,,0.386242539,0.1657659,
Os05g0579300,['RNA.regulation of transcription.zf-HD'],LOC_Os05g50310,-0.885086302,0.589569235,,-1.784727187,0.171014186,,-1.372637084,0.319635637,,-2.167240693,0.08861017,,-4.206404874,0.017531387,Down
Os05g0579800,['cell.division'],LOC_Os05g50360,-0.974761981,0.033317677,,-1.096439977,0.007649954,Down,-1.396554232,0.001121073,Down,-1.130594301,0.005015662,Down,-1.891988567,1.61E-05,Down
Os05g0579900,['cell.vesicle transport'],LOC_Os05g50370,-0.27869199,0.371667571,,-1.345568255,4.75E-09,Down,-1.243713795,1.25E-07,Down,-1.242868707,5.02E-08,Down,-1.449360299,7.86E-10,Down
Os05g0580000,['major CHO metabolism.synthesis.starch.AGPase'],LOC_Os05g50380,1.703309266,7.35E-11,Up,3.81522939,4.66E-57,Up,4.186704021,1.46E-68,Up,3.483413912,1.29E-47,Up,3.622872436,6.21E-51,Up
Os05g0580550,NA,LOC_Os05g50420,0.496708752,0.193813127,,0.394377957,0.261124768,,0.386061852,0.280872479,,0.098314342,0.812196818,,0.691291794,0.029197203,
Os05g0581000,NA,None,1.127727364,0.142086269,,0.596882833,0.436947161,,0.141000992,0.881564665,,0.22046913,0.799094154,,0.510761403,0.507135133,
Os05g0581900,"['misc.beta 1,3 glucan hydrolases']",LOC_Os05g50490,-0.284476752,0.569994538,,0.073741923,0.874500423,,0.71567751,0.046181631,,0.803785695,0.019269689,,0.146999372,0.729469924,
Os05g0582100,['misc.acyl transferases'],LOC_Os05g50510,-0.374593986,0.082795115,,-1.015347288,1.14E-08,Down,-0.994007826,4.39E-08,,-1.131253941,1.22E-10,Down,-1.463536226,1.23E-15,Down
Os05g0582300,['secondary metabolism.isoprenoids.non-mevalonate pathway.geranylgeranyl pyrophosphate synthase'],LOC_Os05g50550,1.661256822,9.34E-08,Up,1.81523148,1.24E-09,Up,1.287687514,4.42E-05,Up,1.197758467,0.000111159,Up,0.49315529,0.168800755,
Os05g0582350,NA,None,1.608729436,3.64E-05,Up,1.464308597,0.000100449,Up,1.130012419,0.004954245,Up,1.109857751,0.004109108,Up,0.348127185,0.468334078,
Os05g0582400,['signalling.MAP kinases'],LOC_Os05g50560,-0.793236896,0.417060384,,-1.400879106,0.07689152,,-1.044915065,0.211525267,,-1.312150276,0.09025705,,-1.164863308,0.147889669,
Os05g0582600,['protein.degradation.serine protease'],LOC_Os05g50580,1.498411697,0.011559754,Up,2.001155845,0.00013919,Up,1.811385915,0.000777245,Up,1.56789766,0.003490956,Up,1.429476846,0.009587881,Up
Os05g0582800,['protein.degradation.serine protease'],LOC_Os05g50600,1.802833609,6.90E-09,Up,0.844231401,0.011395413,,0.385996947,0.321114458,,0.20934679,0.608609517,,-0.148069603,0.729791293,
Os05g0583075,NA,None,0.824460725,0.014936821,,0.914473422,0.003077571,,-0.057024665,0.898353705,,-0.497376776,0.144217572,,-0.261220378,0.479511706,
Os05g0584200,['development.late embryogenesis abundant'],LOC_Os05g50710,0.813327993,0.000364097,,0.181772197,0.500788894,,-0.009760795,0.976121266,,0.036066151,0.907788959,,0.719655407,0.000947964,
Os05g0584300,['not assigned.unknown'],LOC_Os05g50720,-2.470340478,0.144095687,,-0.247073542,0.868827122,,0.04882639,0.976121266,,0.473020264,0.725546339,,2.3501597,0.021743571,Up
Os05g0584400,['not assigned.unknown'],LOC_Os05g50730,-2.19191491,0.006426241,Down,-1.070606972,0.128610995,,0.196481304,0.812855397,,0.635878318,0.335879815,,2.335469434,1.88E-05,Up
Os05g0584600,['protein.degradation.AAA type'],LOC_Os05g50750,1.488952338,1.93E-15,Up,0.57195551,0.00474242,,0.182240014,0.454084071,,-0.02743347,0.92390252,,0.365133822,0.083953933,
Os05g0585400,['cell.organisation'],LOC_Os05g50800,-1.842218798,0.002980438,Down,-1.79264992,0.001835208,Down,-2.503762242,4.20E-05,Down,-3.30668489,3.35E-08,Down,-3.712159881,1.02E-07,Down
Os05g0585500,['signalling.calcium'],LOC_Os05g50810,0.746457521,0.000120625,,0.864974392,2.37E-06,,0.517350995,0.00802037,,0.326147915,0.10812018,,0.155648785,0.480702529,
Os05g0585900,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os05g50840,-0.528023334,0.003547312,,-0.527493058,0.001883523,,-0.257360252,0.17001698,,-0.055897106,0.802650534,,0.055284119,0.794116773,
Os05g0586200,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os05g50890,1.272911629,9.19E-05,Up,0.289602942,0.452328811,,-0.042117079,0.92682557,,0.003116717,0.995205011,,-0.401576925,0.255608103,
Os05g0586400,['signalling.G-proteins'],LOC_Os05g50910,-0.861863391,0.006614421,,-1.514453632,1.07E-07,Down,-2.397526133,1.33E-15,Down,-2.775370967,1.28E-21,Down,-4.163327847,1.27E-29,Down
Os05g0586500,['transport.amino acids'],LOC_Os05g50920,-1.257093784,0.009390416,Down,0.616698036,0.171339165,,0.436444014,0.367839026,,0.828887441,0.048440858,,-0.692494629,0.13807809,
Os05g0586900,"['RNA.regulation of transcription.MYB domain transcription factor family', 'transport.misc']",LOC_Os05g50950,-1.020878268,0.502885227,,-3.365196883,0.007000357,Down,-3.705389137,0.008535152,Down,-4.515124781,0.000942139,Down,-4.558407589,0.003939692,Down
Os05g0587300,['redox.thioredoxin'],LOC_Os05g50990,-1.260349283,0.000246399,Down,-1.539798712,1.76E-06,Down,-2.160565189,1.92E-10,Down,-2.619939966,1.39E-15,Down,-2.783439089,8.92E-15,Down
Os05g0588300,['signalling.receptor kinases.leucine rich repeat III'],LOC_Os05g51070,0.16889295,0.829430337,,-0.238572617,0.702984852,,-0.830594541,0.133800419,,-1.212125781,0.017291364,Down,-2.401505502,2.46E-05,Down
Os05g0588700,['not assigned.unknown'],LOC_Os05g51110,0.660450985,0.277618067,,1.790014016,4.24E-05,Up,1.724687629,0.000125553,Up,2.324288252,2.69E-08,Up,2.778230225,2.38E-11,Up
Os05g0588800,['not assigned.unknown'],LOC_Os05g51119,0.465142317,0.392363927,,0.298097616,0.552860654,,-0.147552339,0.797115968,,0.018507661,0.975639167,,0.340098299,0.477052979,
Os05g0588900,['protein.degradation.AAA type'],LOC_Os05g51130,1.492845894,0.051035021,,1.684067931,0.012766945,Up,0.763018034,0.356807174,,1.257767298,0.072187187,,2.361877505,0.000220689,Up
Os05g0589600,['RNA.RNA binding'],LOC_Os05g51180,-0.290788881,0.130810315,,-0.250945772,0.154502572,,-0.244806039,0.168562548,,-0.081819617,0.685381828,,-0.392417431,0.016138515,
Os05g0589700,['signalling.receptor kinases.proline extensin like'],LOC_Os05g51190,-0.874590247,0.317071864,,-2.441920666,0.000713354,Down,-3.5534901,7.00E-05,Down,-3.860596221,1.62E-06,Down,-2.203559362,0.003428253,Down
Os05g0591600,['amino acid metabolism.degradation.aspartate family.lysine'],LOC_Os05g51390,2.639460316,7.82E-12,Up,3.545423546,2.24E-22,Up,3.447353651,9.36E-21,Up,3.521733791,3.07E-22,Up,3.280895146,1.04E-18,Up
Os05g0592300,['amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'],LOC_Os05g51470,1.2795653,3.64E-09,Up,1.745683883,2.25E-17,Up,1.926180875,7.70E-21,Up,2.076049799,1.37E-24,Up,1.815915601,1.52E-18,Up
Os05g0593000,['not assigned.unknown'],LOC_Os05g51520,1.804989778,1.42E-07,Up,0.551793535,0.16483527,,-0.172631116,0.730940077,,-0.0347231,0.946130237,,0.217224715,0.627112225,
Os05g0593100,['transport.p- and v-ATPases'],LOC_Os05g51530,0.05672301,0.837934018,,0.072860966,0.741851488,,0.327993397,0.069490166,,0.416995673,0.014288897,,0.544095924,0.00104086,
Os05g0593200,['not assigned.unknown'],LOC_Os05g51540,-0.614788614,0.04878599,,-1.006530702,0.000194755,Down,-1.408361342,3.75E-07,Down,-1.381870019,1.70E-07,Down,-1.84328341,7.98E-11,Down
Os05g0593550,NA,None,0.208180609,0.717756029,,0.553428783,0.179149753,,0.042277694,0.937657958,,-0.059966573,0.909017625,,0.041702077,0.934012879,
Os05g0593900,['protein.degradation'],LOC_Os05g51570,0.79240749,0.053243962,,1.755416269,2.13E-07,Up,1.833320215,5.98E-08,Up,1.870277928,2.25E-08,Up,-0.05132636,0.915033862,
Os05g0594100,"['stress.abiotic.touch/wounding', 'cell.cell death']",LOC_Os05g51590,1.804264566,2.60E-22,Up,1.570880701,2.38E-17,Up,1.505473059,6.75E-16,Up,1.752026713,1.50E-21,Up,2.182219806,5.98E-33,Up
Os05g0594200,['transport.calcium'],LOC_Os05g51610,-1.458884968,0.006943385,Down,-1.986161243,6.58E-05,Down,-2.470188226,6.95E-06,Down,-2.157942647,1.22E-05,Down,-2.073290339,8.69E-05,Down
Os05g0594500,['not assigned.unknown'],LOC_Os05g51620,-2.135129889,0.001971398,Down,-2.636372834,4.55E-05,Down,-2.637451053,0.000108249,Down,-4.809805776,7.36E-10,Down,-5.333883959,2.58E-07,Down
Os05g0594700,['stress.abiotic.drought/salt'],LOC_Os05g51630,1.759588556,3.26E-16,Up,1.57478448,1.77E-13,Up,1.540600135,1.05E-12,Up,1.212377304,2.39E-08,Up,0.965525493,2.02E-05,
Os05g0595100,['cell wall.precursor synthesis.UGE'],LOC_Os05g51670,5.004483968,3.61E-87,Up,4.780079484,6.87E-80,Up,4.006698827,5.05E-56,Up,3.99954048,5.53E-56,Up,5.286743475,8.82E-98,Up
Os05g0595300,['not assigned.unknown'],LOC_Os05g51690,0.657328458,0.002396154,,0.69871461,0.000555114,,0.053981158,0.848950012,,0.174257989,0.471677876,,-0.455601216,0.035200689,
Os05g0595400,['nucleotide metabolism.phosphotransfer and pyrophosphatases.nucleoside diphosphate kinase'],LOC_Os05g51700,-0.296525672,0.324597373,,-0.424683989,0.086874387,,-0.275361333,0.302936406,,-0.335251371,0.178486707,,-0.048527269,0.870563271,
Os05g0596500,['protein.degradation.ubiquitin.E3.RING'],LOC_Os05g51780,-0.430894082,0.320690442,,-0.115541202,0.791795645,,-0.536627324,0.147199371,,-0.753568363,0.028076901,,-1.256322771,0.000217757,Down
Os05g0596600,['cell.division'],LOC_Os05g51790,-0.148974714,0.593995937,,-0.01276815,0.961433811,,0.069367258,0.787212842,,0.108057295,0.648534708,,-0.09447594,0.685977398,
Os05g0597100,['RNA.regulation of transcription.HDA'],LOC_Os05g51830,-0.601212733,6.34E-05,,-0.630068028,1.11E-05,,-0.196693558,0.236938251,,-0.054596349,0.7768821,,-0.9072387,1.26E-10,
Os06g0101100,['not assigned.unknown'],LOC_Os06g01180,-0.772863711,0.36999312,,-0.206131575,0.803650218,,-0.31657504,0.70566415,,-0.345863699,0.658963056,,-0.14574675,0.859617169,
Os06g0101300,['protein.degradation.ubiquitin.E3.RING'],LOC_Os06g01200,1.302279724,1.28E-09,Up,1.645385009,7.16E-16,Up,1.594364039,1.35E-14,Up,1.694548198,5.47E-17,Up,2.425900564,6.46E-34,Up
Os06g0101800,['development.unspecified'],LOC_Os06g01230,-0.390971627,0.378602978,,-0.210499097,0.610463311,,0.240061561,0.555435654,,0.202080875,0.61252891,,0.332473109,0.365119591,
Os06g0102750,['protein.degradation.ubiquitin.E3.RING'],LOC_Os06g01304,-0.24078147,0.727991016,,-1.011563524,0.035762733,Down,-1.311561226,0.008679283,Down,-1.229425026,0.00846249,Down,-0.880692668,0.07500731,
Os06g0102800,NA,LOC_Os06g01320,0.085419276,0.859804559,,0.110860841,0.76972717,,0.055760999,0.890456934,,-0.202422012,0.564036278,,-0.213096374,0.533737409,
Os06g0103200,['secondary metabolism.phenylpropanoids'],LOC_Os06g01350,2.04143069,8.85E-05,Up,3.064580471,6.10E-11,Up,2.592484405,8.96E-08,Up,2.448841846,2.98E-07,Up,2.473756767,3.65E-07,Up
Os06g0103300,['amino acid metabolism.degradation.aromatic aa.tyrosine'],LOC_Os06g01360,1.449373804,1.17E-11,Up,2.395026566,4.72E-32,Up,2.158261347,6.48E-26,Up,2.270920666,5.61E-29,Up,3.290224215,2.83E-60,Up
Os06g0103500,['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os06g01390,0.414020584,0.057649075,,0.729316989,8.81E-05,,0.534681035,0.00556805,,0.472461758,0.014379192,,0.497281185,0.008899866,
Os06g0103600,['protein.aa activation.glycine-tRNA ligase'],LOC_Os06g01400,-0.526832902,0.233124101,,-1.086148042,0.002363931,Down,-1.381787889,0.000144964,Down,-1.338239434,0.000120431,Down,-0.909356692,0.012570148,
Os06g0103800,['not assigned.unknown'],LOC_Os06g01440,-0.785454019,0.000849094,,-0.799758932,0.00029549,,0.192260596,0.468113369,,0.322566683,0.172408477,,-0.730384223,0.001125789,
Os06g0104000,['transport.misc'],LOC_Os06g01460,0.600046174,0.405059225,,1.227259103,0.023155497,Up,0.539976513,0.408526775,,1.077152719,0.046660865,Up,1.075484525,0.05209231,
Os06g0104100,['not assigned.unknown'],LOC_Os06g01470,-0.987114815,0.017497431,,-0.326554906,0.443447812,,-0.012951171,0.980619052,,0.149917561,0.738476963,,0.083140892,0.857071909,
Os06g0104200,['development.unspecified'],LOC_Os06g01480,0.162826,0.821128599,,0.668305391,0.15964297,,0.671439885,0.166947232,,0.99160154,0.022466606,,0.401216098,0.429934561,
Os06g0104300,"['misc.oxidases - copper, flavone etc.']",LOC_Os06g01490,-1.353045994,4.34E-06,Down,-1.770472778,2.87E-10,Down,-2.652757838,7.71E-18,Down,-2.911827577,2.40E-23,Down,-3.368086902,1.71E-23,Down
Os06g0104400,['not assigned.unknown'],LOC_Os06g01500,-0.883811978,1.13E-05,,-1.434956672,3.38E-14,Down,-1.879211335,1.96E-22,Down,-1.970755932,1.24E-25,Down,-2.251712901,2.36E-30,Down
Os06g0105400,['TCA / org. transformation.TCA.pyruvate DH.E2'],LOC_Os06g01630,0.55083847,0.003130374,,1.153016947,1.76E-12,Up,1.400546068,5.74E-18,Up,1.2629553,5.98E-15,Up,1.039979127,2.67E-10,Up
Os06g0105800,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os06g01670,0.715847215,0.004867916,,1.073589148,1.86E-06,Up,1.259931899,1.81E-08,Up,1.32577992,1.39E-09,Up,1.826412195,2.89E-17,Up
Os06g0106000,['cell.division.plastid'],LOC_Os06g01690,0.75024111,0.020065477,,0.818739529,0.004923668,,0.692516114,0.024314416,,0.75634729,0.009007758,,1.066860199,0.000170193,Up
Os06g0107600,NA,LOC_Os06g01840,-1.919959031,0.066196907,,-2.072184523,0.026224079,Down,-1.977214725,0.045652145,Down,-1.653745957,0.069148898,,-1.11033351,0.24439876,
Os06g0109100,['not assigned.unknown'],LOC_Os06g01960,1.832478957,3.34E-08,Up,0.697630152,0.058535229,,-0.374466664,0.39866558,,-0.346644688,0.406274641,,-0.370493096,0.382260706,
Os06g0109400,['protein.degradation.AAA type'],LOC_Os06g01980,-0.237639573,0.529973053,,0.215030274,0.494834889,,0.464221262,0.101825681,,0.465547594,0.085620898,,0.02555481,0.943578271,
Os06g0109500,['not assigned.unknown'],LOC_Os06g01990,0.489412695,0.351285934,,0.519802382,0.246602798,,0.561290501,0.212436825,,0.513614621,0.238338461,,0.655480668,0.122229276,
Os06g0109600,['nucleotide metabolism.phosphotransfer and pyrophosphatases.uridylate kinase'],LOC_Os06g02000,-0.78351345,0.00050261,,-1.065292009,3.20E-07,Down,0.752782516,0.000221621,,0.886954511,6.32E-06,,1.124299135,7.51E-09,Up
Os06g0110000,['misc.cytochrome P450'],LOC_Os06g02019,-0.808575799,0.332349184,,-2.097286521,0.001941134,Down,-1.343144801,0.057945253,,-2.33876687,0.000481952,Down,-3.761422297,1.69E-05,Down
Os06g0111300,['development.unspecified'],LOC_Os06g02120,-0.811636304,0.124269713,,-1.131148561,0.012814728,Down,-1.51291023,0.001580821,Down,-0.450371074,0.353977826,,-0.884723617,0.060252142,
Os06g0111400,['signalling.G-proteins'],LOC_Os06g02130,-0.261426809,0.371703243,,-0.374230721,0.120513597,,-0.081117522,0.783813817,,0.073659972,0.800831752,,0.530895385,0.016430303,
Os06g0111500,['OPP.oxidative PP.6-phosphogluconate dehydrogenase'],LOC_Os06g02144,0.041368642,0.918820154,,0.214481444,0.425433016,,0.06115338,0.844913763,,-0.195766192,0.465527389,,0.216483004,0.400175406,
