Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os04g0404400,['stress.abiotic.drought/salt'],LOC_Os04g33150,0.261876701564203,0.845735761412431,,-0.011808029621837,0.992348232315442,,-0.127685978058814,0.905359520519292,,0.351517541417234,0.71853371392157,
Os04g0404800,['lipid metabolism.FA synthesis and FA elongation.acyl coa ligase'],LOC_Os04g33190,1.11485660686194,0.003047819400988,Up,1.44892721514975,3.34E-05,Up,3.39345698163338,2.85E-11,Up,1.21079329425374,0.004538575031957,Up
Os04g0404900,['not assigned.unknown'],LOC_Os04g33200,1.04443350761778,0.098616683885013,,0.357832060924732,0.610295838947373,,-1.20125680617529,0.036276302455894,Down,-2.499514845902,5.15E-06,Down
Os04g0405000,['protein.degradation.serine protease'],LOC_Os04g33210,0.322050334608153,0.751038214446957,,0.314622790106852,0.705901425303394,,-0.045747072662813,0.959057234480566,,-0.724618655174454,0.326396391817082,
Os04g0405300,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os04g33240,2.0251394842417,6.81E-05,Up,2.78266918639929,7.12E-09,Up,2.16261594762691,3.61E-14,Up,-2.17281579720223,1.60E-07,Down
Os04g0405500,['not assigned.unknown'],LOC_Os04g33260,0.303246252360282,0.887663226981096,,0.074152637455799,0.965593018863854,,-0.808058796067372,0.572617712688051,,-0.92346796695144,0.514191851316661,
Os04g0405900,['not assigned.unknown'],LOC_Os04g33310,0.424476125940163,0.666148059338073,,1.03776561847946,0.122823847610406,,0.992979383815254,0.133353707118547,,0.527340219104832,0.470589497040173,
Os04g0406600,['amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase'],LOC_Os04g33390,2.29071390190014,1.66E-14,Up,-0.075397613431843,0.881184135277266,,1.95198908219425,6.36E-05,Up,1.4450191564547,0.004421541404025,Up
Os04g0407500,['not assigned.unknown'],LOC_Os04g33350,-1.38361117903181,0.409768612637149,,-0.079973759505173,0.962686575641531,,0.503267532237554,0.721023466539604,,0.372865431530659,0.800770191815894,
Os04g0408600,['DNA.synthesis/chromatin structure'],LOC_Os04g33450,-0.644544642571393,0.439442209951714,,-2.85064653122322,1.13E-05,Down,-3.5151402432759,1.42E-08,Down,5.82325694212938,0.000973931586363,Up
Os04g0408700,['RNA.regulation of transcription.S1FA'],LOC_Os04g33440,-0.226527416225757,0.734103687827159,,1.1693628368425,0.00263617581339,Up,1.2697088742588,0.000650968894657,Up,1.9711959312424,0.005052109950267,Up
Os04g0408900,['RNA.regulation of transcription.S1FA'],LOC_Os04g33420,0.507553975122615,0.293119794517747,,0.516438313913861,0.232403995949205,,0.352872231331632,0.418602219439321,,0.18360191534019,0.706085356754244,
Os04g0409200,['major CHO metabolism.synthesis.starch.starch branching'],LOC_Os04g33460,0.212369422947022,0.828293387096327,,0.621284401341914,0.34707195307312,,0.599015630765687,0.339831002423919,,-0.161514451844153,0.834763478515823,
Os04g0409500,['protein.postranslational modification'],LOC_Os04g33470,0.052805851089041,0.954606081138192,,1.18394711676091,0.007363031982831,Up,1.04392022496815,0.017013385360319,Up,1.96638122558962,6.03E-11,Up
Os04g0410400,['development.late embryogenesis abundant'],LOC_Os04g33520,-0.452323329118654,0.799643528579605,,-1.01755494092781,0.423979941411511,,-2.1866942811922,0.04942362062713,Down,-2.17855671092316,0.050741583213664,
Os04g0411800,['not assigned.unknown'],LOC_Os04g33590,-0.191768225175132,0.872253174548422,,-0.811319197445249,0.298192599845941,,-0.643064629052882,0.397078683529411,,-0.606828979904835,0.425908617563871,
Os04g0412000,['not assigned.unknown'],LOC_Os04g33600,-0.675127092161898,0.48813750205366,,-0.290088217424,0.752989582935898,,-1.11584925552953,0.127862030335599,,-2.57295871744292,0.000328661713191,Down
Os04g0412100,['not assigned.unknown'],LOC_Os04g33610,1.59294655544185,0.066784213589712,,0.248445520009302,0.834145853892212,,-0.009003554020032,0.994253367815058,,0.227983256045202,0.834853909777784,
Os04g0412350,NA,None,0.424112525318137,0.556415923428891,,0.358354975955046,0.577164316132899,,0.324126643168112,0.585915786248654,,1.13248674578264,0.016881090018191,Up
Os04g0412800,['redox.glutaredoxins'],LOC_Os04g33680,0.083002696314422,0.971964675015198,,-1.47740414027644,0.310865070023981,,-1.58636132561812,0.22106125754672,,-2.51307568843454,0.072062806195065,
Os04g0412900,['protein.targeting.secretory pathway.golgi'],LOC_Os04g33690,0.763774224213423,0.217097894202885,,1.20674033880841,0.017141156564867,Up,0.584362551106645,0.298365295132831,,-0.600532564796751,0.388096363451227,
Os04g0413000,['transport.ABC transporters and multidrug resistance systems'],LOC_Os04g33700,0.35574146323611,0.801094835255596,,0.408340745408938,0.724127024198624,,0.672807505613897,0.48375455213352,,0.576188458004105,0.56340500461881,
Os04g0413500,['major CHO metabolism.degradation.sucrose.invertases.cell wall'],LOC_Os04g33740,-1.38214307668958,0.009737035492174,Down,-3.23311529890732,3.64E-11,Down,4.42281794231971,2.95E-09,Up,4.86570726455916,3.72E-08,Up
Os04g0413600,NA,None,0.275095985468696,0.669581572814446,,0.045817489098052,0.9391190045369,,-0.304927835173705,0.535897054375768,,-0.276499039916043,0.578587612981432,
Os04g0413900,['not assigned.unknown'],LOC_Os04g33760,-1.82245536135761,0.055904288734716,,-1.28304988670911,0.179191266479177,,-1.46014311381615,0.093242681796638,,-2.26507482760423,0.010853946606189,Down
Os04g0414300,NA,LOC_Os04g33810,1.54379174494847,0.020798897569452,Up,0.88747312582415,0.229679909453886,,2.68434026812251,8.96E-13,Up,2.55747596096467,1.17E-11,Up
Os04g0414900,NA,None,-1.01629146197113,0.370258598700161,,0.135233091273117,0.908805207327755,,0.066306433843257,0.952637990139461,,0.413163868932125,0.670374467340737,
Os04g0415000,['not assigned.unknown'],LOC_Os04g33860,-2.14692034579543,2.70E-09,Down,-2.03752514132593,6.65E-08,Down,5.89749756771357,3.13E-09,Up,3.64405840379986,1.54E-07,Up
Os04g0415200,['hormone metabolism.abscisic acid.synthesis-degradation'],LOC_Os04g33880,-0.921242733937569,0.067774827637485,,0.730724265395691,0.109695217745377,,1.29253457745116,0.001005206356271,Up,1.7262664402613,4.63E-06,Up
Os04g0415401,['not assigned.unknown'],LOC_Os04g33885,-0.848549951293561,0.53818230147669,,-1.39951615902136,0.201898529377024,,-1.31985200238842,0.204614840908645,,-1.25659929537662,0.231230353629204,
Os04g0415800,['misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein'],LOC_Os04g33920,1.78866299559272,0.000364328537539,Up,2.30173305457683,1.27E-06,Up,0.853155629393429,0.016226541501017,,0.918036756688005,0.001117440153093,
Os04g0416100,['RNA.regulation of transcription.E2F/DP transcription factor family'],LOC_Os04g33950,3.34625597079332,5.41E-12,Up,3.42979800662181,2.71E-12,Up,1.27883573116256,5.26E-06,Up,-1.65568589305186,7.22E-06,Down
Os04g0416400,['redox.peroxiredoxin.BAS1'],LOC_Os04g33970,-0.933385800506551,0.185428112603294,,-0.9844971965176,0.139998478066433,,-0.553415459047871,0.396715277388153,,-1.15493846461651,0.057830793703657,
Os04g0416700,['stress.biotic'],LOC_Os04g33990,-1.14732058076549,0.108536314837782,,-1.86388715142613,0.002493010042388,Down,-2.45764980835538,2.67E-05,Down,1.05110214878211,0.363277176493737,
Os04g0417800,['signalling.G-proteins'],LOC_Os04g34080,-0.040376359016356,0.971690773945295,,-0.296067565682596,0.664456464499235,,0.186479170440616,0.782315469009556,,0.106189274909438,0.882070104174337,
Os04g0418500,['RNA.regulation of transcription.PHOR1'],LOC_Os04g34140,1.73368643316266,5.92E-05,Up,2.37048109943178,7.12E-09,Up,2.48411931321916,1.17E-06,Up,2.11840433724169,0.082256950245386,
Os04g0418800,['not assigned.unknown'],LOC_Os04g34170,-0.463509910861703,0.57320344083561,,-0.812363184035403,0.182854267055189,,-0.999169109826836,0.08497701580242,,-1.9845720461553,0.000149252428467,Down
Os04g0419100,NA,None,3.46199048820405,0.008182230683701,Up,5.2780984012405,5.92E-06,Up,0.958520980785176,0.160933261473693,,-2.39950946829619,0.002166856833495,Down
Os04g0419550,['protein.degradation.ubiquitin.E3.RING'],LOC_Os04g34230,-0.558323469597056,0.698568829328385,,-2.19906013492131,0.019093307595379,Down,-2.50332910411816,0.005166139628525,Down,2.42734597827142,0.226259663308568,
Os04g0419600,['DNA.synthesis/chromatin structure.histone'],LOC_Os04g34240,0.446921990867385,0.707071575610856,,-0.724044584507967,0.422003644436406,,-2.43075268639945,0.001251666217819,Down,-3.11270605329404,5.91E-05,Down
Os04g0419900,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os04g34270,2.31512634673946,0.002587982056992,Up,1.75632675884329,0.028303759028685,Up,1.93729828711732,1.88E-05,Up,0.553354881050108,0.351899331064925,
Os04g0420700,NA,None,-1.47537338342199,0.302968810023539,,-3.43474026692591,0.039034895028752,Down,-2.03985619630088,0.089251707946905,,5.84841412638446,1.68E-07,Up
Os04g0422000,['cell.organisation'],LOC_Os04g34460,0.508403677008199,0.709899973836072,,-0.749804066611676,0.513700504833516,,-1.52513995682636,0.123872372382208,,-2.33169693513444,0.026894061259105,Down
Os04g0422300,['development.unspecified'],LOC_Os04g34490,2.81434224251629,0.010659977567933,Up,0.534233675228305,0.725239063674632,,1.63566492333027,0.005866172092868,Up,0.72245423023552,0.285264814746432,
Os04g0423400,['not assigned.unknown'],LOC_Os04g34600,4.57487934996119,1.44E-12,Up,6.39800419321462,3.42E-24,Up,-1.87399943885089,3.64E-07,Down,-4.57092541079935,4.47E-06,Down
Os04g0423600,['not assigned.unknown'],LOC_Os04g34610,-0.015418448634275,0.983608006872542,,0.082956062536129,0.859051535087776,,-0.114602848961999,0.785120457497734,,-0.181819009212894,0.654461984561976,
Os04g0423700,['not assigned.unknown'],LOC_Os04g34620,-0.71499012362747,0.131902778821363,,-1.08501274822063,0.010974486413051,Down,-0.90296784213604,0.027299385915166,,-0.023122336697056,0.961790222829921,
Os04g0423800,['misc.peroxidases'],LOC_Os04g34630,-0.127696531478763,0.845821171256732,,0.247716743691064,0.598126507970956,,0.94640012654036,0.00930766291939,,1.16119946929067,0.000974676526294,Up
Os04g0425100,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os04g34720,0.403616962986476,0.63744032371153,,1.06442669428682,0.068760241399344,,1.21071913855555,0.023931830864721,Up,1.49570007148692,0.003704822898981,Up
Os04g0429450,NA,None,-0.629778501708929,0.353176678890853,,-1.67173720607003,0.000804526284561,Down,-1.72561634897061,0.000408527397339,Down,-2.10686744958287,0.008070096234592,Down
Os04g0429800,['not assigned.unknown'],LOC_Os04g35060,0.117869818071991,0.962345186794531,,1.70521428645583,0.16298281042887,,1.66234682102196,0.14859428569007,,1.11671124595134,0.380214372148215,
Os04g0430000,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os04g35080,0.131808658374498,0.862609771511829,,-0.652390990558242,0.192499474898108,,-0.987319154768303,0.026168440816249,,-1.07562755031606,0.015726164447274,Down
Os04g0430200,['signalling.MAP kinases'],LOC_Os04g35100,2.05667535318096,0.004972309154505,Up,1.4535055616268,0.060879289299018,,2.13816025747309,4.36E-07,Up,2.29941591871921,4.30E-08,Up
Os04g0430400,['signalling.receptor kinases.misc'],LOC_Os04g35114,0.707048716452469,0.647737990102642,,-1.52452207887241,0.281833971891817,,-1.087178026214,0.383228181431569,,-1.52289335328573,0.230038865489152,
Os04g0430600,['not assigned.unknown'],LOC_Os04g35130,1.06895589665648,0.030950861481038,Up,0.732247692670263,0.14780443871959,,3.48107775887857,3.05E-08,Up,3.4749925201462,3.19E-08,Up
Os04g0430700,['protein.degradation.subtilases'],LOC_Os04g35140,-1.15098275934938,0.006884164468574,Down,-2.11996549923232,3.28E-07,Down,3.88302230278995,2.54E-15,Up,-2.72998943591003,0.000761041185071,Down
Os04g0430800,['redox.thioredoxin'],LOC_Os04g36640,-0.662038158468409,0.263206649534695,,-0.444583006161223,0.430217565379715,,-0.147221116436154,0.808085937569675,,0.203083250929143,0.730682931880842,
Os04g0430900,['transport.unspecified cations'],LOC_Os04g35160,-0.375333157091456,0.728026092137791,,-1.1618656229315,0.113379350833154,,-2.05019243275735,0.001923967284572,Down,-2.38201441467634,0.000326115979966,Down
Os04g0431000,['not assigned.unknown'],LOC_Os04g35170,-0.218657727144392,0.831036465064061,,0.152425992657626,0.856659989735117,,0.518112603584087,0.440332150980014,,0.440294067239687,0.522543552439179,
Os04g0431700,['not assigned.unknown'],LOC_Os04g35210,-0.763703928638346,0.578368166879664,,-0.694897106336135,0.550175482519841,,-2.11787026335444,0.029475188750954,Down,-3.08450813339859,0.002024194296148,Down
Os04g0432000,['protein.postranslational modification'],LOC_Os04g35240,1.18364876413622,0.105943343392746,,1.36936700668404,0.036212129669292,Up,0.628204445453059,0.390231680222197,,1.1674352532812,0.05055657927142,
Os04g0432100,['RNA.regulation of transcription.GRAS transcription factor family'],LOC_Os04g35250,1.50104928310275,0.012516482497208,Up,2.72259536234186,1.79E-07,Up,0.598854770508569,0.188215411409119,,-0.700358572170956,0.154273229709039,
Os04g0432300,"['protein.glycosylation.alpha-1,4-fucosyltransferase(alpha-1,4-FucT)']",LOC_Os04g35270,0.012344784767384,0.995449057744503,,0.202199774536323,0.883825505720143,,0.628145429075875,0.55546002824481,,0.993747089728759,0.310443593688922,
Os04g0432600,['not assigned.unknown'],LOC_Os04g35300,0.069368923280639,0.881220943052101,,-0.390470608859902,0.164505714837341,,-0.644258184731052,0.010382862343911,,-0.532049189900842,0.03934610992621,
Os04g0433200,['not assigned.unknown'],LOC_Os04g35380,0.133876091984805,0.811344390798155,,1.300247090769,1.72E-05,Up,1.32088865862112,8.51E-06,Up,0.616025632510155,0.544535374875518,
Os04g0433800,['DNA.unspecified'],LOC_Os04g35420,0.39337791303244,0.598835282390169,,-0.453870513461586,0.478201960673984,,-0.996619362550339,0.063892871193805,,-1.04783890485258,0.052344820567967,
Os04g0433900,['RNA.regulation of transcription.PHD finger transcription factor'],LOC_Os04g35430,-0.227002480509591,0.928077237436705,,2.16564891107611,0.071863491149345,,0.678533429400755,0.642670447813755,,-0.36433389407673,0.836728250638622,
Os04g0434600,NA,LOC_Os04g35510,0.7534823959847,0.084604753839617,,0.19393831010618,0.709310056109424,,0.497852096314458,0.240891904356319,,0.605256800908361,0.139885617632661,
Os04g0434700,['not assigned.unknown'],LOC_Os04g35510,0.277071610743679,0.800964205147365,,-0.533772207566711,0.552678364306543,,0.273214297834688,0.740361831326064,,0.036399662106661,0.969289334788714,
Os04g0434800,['redox.ascorbate and glutathione.ascorbate'],LOC_Os04g35520,-0.260999535302555,0.71835401719163,,-1.01636118946042,0.026995346314747,Down,-1.23638773638858,0.004718493493208,Down,2.46769948307774,1.91E-11,Up
Os04g0435100,['transport.amino acids'],LOC_Os04g35540,1.14337159959133,0.036257692114134,Up,1.42952671620549,0.004037864393501,Up,0.581472240926669,0.195047463882961,,2.07854989015823,1.90E-09,Up
Os04g0435500,['misc.glutathione S transferases'],LOC_Os04g35560,3.35810131918357,1.60E-18,Up,3.83827132292909,5.79E-24,Up,1.26802767063106,0.001500961917862,Up,-2.25945565270904,4.82E-07,Down
Os04g0435700,['cell.division'],LOC_Os04g35570,-0.256190899632421,0.737722655218028,,-0.864612516248054,0.082135446564807,,-1.55122208334109,0.000518877580373,Down,-1.14659487905022,0.013545489551211,Down
Os04g0436300,['redox.thioredoxin'],LOC_Os04g35600,0.622394360009172,0.416032226838479,,0.257125480200093,0.743873978101072,,-0.119281732061521,0.87853586220107,,-0.240441017049574,0.751352983331835,
Os04g0436400,['not assigned.unknown'],LOC_Os04g35620,-0.504699233609729,0.304547339096751,,-0.157488359917074,0.761269224392101,,-0.024890354620265,0.963215480257091,,0.383848647450543,0.362165004910194,
Os04g0437000,['development.unspecified'],LOC_Os04g35660,-1.15042644971249,0.518088523677803,,1.02467686261866,0.389609191084889,,1.62654494610367,0.095925365021464,,2.92740896759435,0.00065254273267,Up
Os04g0437300,['RNA.regulation of transcription.PHOR1'],LOC_Os04g35680,-0.075010783391925,0.972012864934121,,-0.41368004078094,0.771594502973409,,0.843021986196855,0.446353636677587,,1.43297435500421,0.152069655289014,
Os04g0437600,['protein.postranslational modification'],LOC_Os04g35700,0.640476098523749,0.226465502183993,,0.525535110833828,0.277883682121504,,1.02085957410471,0.016289406523247,Up,1.14538004940353,0.005925853280256,Up
Os04g0438101,NA,None,-1.91436129227008,0.077865489053458,,-2.76560650345288,0.009905540701707,Down,-2.22830171255691,0.021990534432989,Down,5.12568013415704,0.000349100509645,Up
Os04g0438200,['not assigned.unknown'],LOC_Os04g35750,-0.986292103671264,0.075039771253609,,-2.32837952252124,2.30E-06,Down,-2.48644329725756,1.02E-07,Down,4.72497987777898,0.006116443381313,Up
Os04g0438300,['not assigned.unknown'],LOC_Os04g35760,-0.355896111228599,0.801178609414726,,-2.44283971650803,0.02474520759348,Down,-1.70278425798533,0.065194285522856,,3.78751828331168,2.03E-07,Up
Os04g0438600,['lipid metabolism.lipid transfer proteins etc'],LOC_Os04g35790,-1.59144020549129,0.002994722498285,Down,-2.03600648011733,0.000123780582868,Down,4.86915705514564,8.54E-11,Up,-2.54999628593661,0.000339340083624,Down
Os04g0439100,['not assigned.unknown'],LOC_Os04g35840,0.256546848978855,0.6729582786146,,1.4676421209072,4.49E-05,Up,1.50930988151308,2.23E-05,Up,0.762540230285381,0.25652058878119,
Os04g0439300,['RNA.regulation of transcription.Nucleosome/chromatin assembly factor group'],LOC_Os04g35864,0.010432298764695,0.991979735744985,,0.193409003327881,0.746733192818636,,0.050407748133916,0.935541481662173,,0.131764009742817,0.823446613751029,
Os04g0439400,['RNA.regulation of transcription.Nucleosome/chromatin assembly factor group'],LOC_Os04g35880,0.017877064455027,0.983313777885326,,0.516935265575344,0.210951817726702,,0.053206150862705,0.91850603294837,,0.003403899943626,0.995611213661544,
Os04g0439600,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os04g35890,1.31123130626368,0.082795580475842,,-0.072821288412971,0.944736107884605,,0.543961831427083,0.497594028079085,,1.0890098188046,0.123402402011556,
