Gene stable ID,Triticum aestivum gene stable ID
Os03g0330200,TraesCS4B02G172700
Os03g0330200,TraesCS4D02G174700
Os03g0330300,TraesCS4D02G174600
Os03g0330300,TraesCS4A02G132000
Os03g0330300,TraesCS4B02G172600
Os03g0331600,TraesCS4A02G132200
Os03g0331600,TraesCS4D02G174500
Os03g0331600,TraesCS4B02G172500
Os03g0331700,TraesCS4A02G132300
Os03g0331700,TraesCS4D02G174400
Os03g0331700,TraesCS4B02G172400
Os03g0331900,TraesCS4D02G174300
Os03g0331900,TraesCS4B02G172300
Os03g0331900,TraesCS4A02G132400
Os03g0332100,TraesCS4A02G132500
Os03g0332100,TraesCS4B02G172200
Os03g0332100,TraesCS4D02G174200
Os03g0332533,TraesCS4D02G173600
Os03g0332533,TraesCS4A02G133100
Os03g0332533,TraesCS4B02G171500
Os03g0332700,TraesCS4B02G171400
Os03g0332700,TraesCS4D02G173500
Os03g0332700,TraesCS4A02G133200
Os03g0332900,TraesCS4D02G173400
Os03g0332900,TraesCS4B02G171300
Os03g0332900,TraesCS4A02G133400
Os03g0333000,TraesCS4D02G173300
Os03g0333000,TraesCS4A02G133500
Os03g0333100,TraesCS4B02G171200
Os03g0333100,TraesCS4D02G173200
Os03g0333100,TraesCS4A02G133700
Os03g0333200,TraesCS4A02G133800
Os03g0333200,TraesCS1B02G241400
Os03g0333200,TraesCS1D02G228900
Os03g0333200,TraesCS4D02G173100
Os03g0333200,TraesCS4B02G171100
Os03g0333200,TraesCS1A02G227300
Os03g0333400,TraesCS4B02G170800
Os03g0333400,TraesCS4A02G134100
Os03g0333400,TraesCS4D02G172800
Os03g0333800,TraesCS7A02G495200
Os03g0333800,TraesCS7D02G482700
Os03g0333800,TraesCS7A02G495300
Os03g0333800,TraesCS7B02G402000
Os03g0334100,TraesCS4B02G170600
Os03g0334100,TraesCS4A02G134400
Os03g0334200,TraesCS4A02G134600
Os03g0334200,TraesCS4D02G172600
Os03g0334200,TraesCS4B02G170500
Os03g0334800,TraesCS4B02G170300
Os03g0334800,TraesCS4D02G172300
Os03g0334800,TraesCS4A02G134900
Os03g0335300,TraesCS4A02G135100
Os03g0335300,TraesCS4D02G172100
Os03g0335300,TraesCS4B02G170000
Os03g0335500,TraesCS4D02G172000
Os03g0335500,TraesCS4B02G169900
Os03g0335500,TraesCS4A02G135200
Os03g0336000,TraesCS4D02G171900
Os03g0336000,TraesCS4B02G169800
Os03g0336000,TraesCS4A02G135400
Os03g0336200,TraesCS4B02G169600
Os03g0336200,TraesCS4A02G135600
Os03g0336200,TraesCS4D02G171700
Os03g0336300,TraesCS4D02G171500
Os03g0336300,TraesCS4B02G169500
Os03g0336300,TraesCS4A02G135700
Os03g0336500,TraesCS4B02G169200
Os03g0336500,TraesCS4A02G135800
Os03g0336500,TraesCS4D02G171400
Os03g0336600,TraesCS4A02G135900
Os03g0336600,TraesCS4B02G169100
Os03g0336600,TraesCS4D02G171300
Os03g0336700,TraesCS4D02G171200
Os03g0336700,TraesCS4A02G136000
Os03g0336700,TraesCS4B02G168900
Os03g0337500,TraesCS4B02G168400
Os03g0337500,TraesCS4D02G170900
Os03g0337500,TraesCS4A02G136300
Os03g0337600,TraesCS4B02G168300
Os03g0337600,TraesCS4D02G170800
Os03g0337600,TraesCS4A02G136400
Os03g0337800,TraesCS4D02G170100
Os03g0337800,TraesCS4A02G137200
Os03g0337900,TraesCS4B02G167200
Os03g0337900,TraesCS4A02G137100
Os03g0337900,TraesCS4D02G170200
Os03g0338000,TraesCS4A02G137000
Os03g0338000,TraesCS4D02G170300
Os03g0338000,TraesCS4B02G167100
Os03g0338400,TraesCS4A02G136800
Os03g0338400,TraesCS4D02G170400
Os03g0338400,TraesCS4B02G167700
Os03g0339400,TraesCS4B02G168100
Os03g0339400,TraesCS4D02G170600
Os03g0339400,TraesCS4A02G136600
Os03g0340001,TraesCS4B02G168300
Os03g0340001,TraesCS4D02G170800
Os03g0340001,TraesCS4A02G136400
Os03g0340500,TraesCS4B02G167500
Os03g0340500,TraesCS4A02G140000
Os03g0340500,TraesCS4D02G169800
Os03g0340700,TraesCS4D02G169600
Os03g0340700,TraesCS4A02G140100
Os03g0340700,TraesCS4B02G167600
Os03g0340900,TraesCS4B02G167000
Os03g0340900,TraesCS4A02G140200
Os03g0340900,TraesCS4D02G169500
Os03g0341300,TraesCS4B02G166600
Os03g0341300,TraesCS4D02G169200
Os03g0341300,TraesCS4A02G140500
Os03g0341600,TraesCS2D02G484500
Os03g0341600,TraesCS2B02G510500
Os03g0341600,TraesCS2A02G484500
Os03g0341600,TraesCS2B02G510700
Os03g0341600,TraesCS6A02G351500
Os03g0341600,TraesCS6B02G081100
Os03g0341600,TraesCS2A02G484600
Os03g0342900,TraesCS4A02G158100
Os03g0342900,TraesCS4D02G169100
Os03g0342900,TraesCS4B02G155000
Os03g0343300,TraesCS7A02G344700
Os03g0343300,TraesCS7B02G238400
Os03g0343300,TraesCS7D02G334800
Os03g0343400,TraesCS7A02G344600
Os03g0343400,TraesCS7D02G334900
Os03g0343400,TraesCS7B02G238500
Os03g0343500,TraesCS7B02G238600
Os03g0343500,TraesCS7D02G335000
Os03g0343500,TraesCS7A02G344500
Os03g0343700,TraesCS4D02G169000
Os03g0343700,TraesCS4A02G158000
Os03g0343700,TraesCS4B02G156900
Os03g0344700,TraesCS4A02G142800
Os03g0344700,TraesCS4B02G155600
Os03g0344700,TraesCS4D02G168600
Os03g0345100,TraesCS4A02G139500
Os03g0345100,TraesCS4B02G154600
Os03g0345100,TraesCS4D02G167700
Os03g0345200,TraesCS2A02G115100
Os03g0345200,TraesCS2B02G134300
Os03g0345200,TraesCS4D02G167600
Os03g0345200,TraesCS4B02G154700
Os03g0345200,TraesCS2D02G115900
Os03g0345200,TraesCS4A02G139600
Os03g0345700,TraesCS7B02G462300
Os03g0345700,TraesCS5B02G030300
Os03g0345700,TraesCS5A02G030900
Os03g0345700,TraesCS5D02G039100
Os03g0346900,TraesCS4B02G154500
Os03g0346900,TraesCS4A02G139100
Os03g0346900,TraesCS4D02G165400
Os03g0346900,TraesCS7A02G444600
Os03g0346900,TraesCS7B02G343600
Os03g0346900,TraesCS7D02G433300
Os03g0347200,TraesCS6B02G066700
Os03g0347200,TraesCS4A02G138800
Os03g0347200,TraesCS4B02G158000
Os03g0347200,TraesCS4D02G167200
Os03g0347700,TraesCS7A02G184200
Os03g0347700,TraesCS5B02G461900
Os03g0347700,TraesCS5D02G463700
Os03g0347800,TraesCS2A02G547700
Os03g0347800,TraesCS2B02G578400
Os03g0347800,TraesCS2B02G580000
Os03g0347800,TraesCS2D02G550300
Os03g0347800,TraesCS2A02G549000
Os03g0347800,TraesCS2D02G548800
Os03g0347900,TraesCS4A02G002500
Os03g0347900,TraesCS2B02G015600
Os03g0347900,TraesCS2D02G007000
Os03g0347900,TraesCS2D02G004800
Os03g0347900,TraesCS5D02G560300
Os03g0347900,TraesCS1A02G008600
Os03g0347900,TraesCS2B02G000300
Os03g0348800,TraesCS2D02G138800
Os03g0348800,TraesCS2B02G160100
Os03g0348800,TraesCS2A02G136100
Os03g0348900,TraesCS4B02G065500
Os03g0348900,TraesCS4A02G249200
Os03g0348900,TraesCS4D02G064500
Os03g0349000,TraesCS4A02G141000
Os03g0349000,TraesCS4D02G154300
Os03g0349000,TraesCS4B02G153500
Os03g0350100,TraesCS4A02G141500
Os03g0350100,TraesCS2D02G120400
Os03g0350100,TraesCS2B02G139100
Os03g0350300,TraesCS4A02G141500
Os03g0350300,TraesCS2D02G120400
Os03g0350300,TraesCS2B02G139100
Os03g0351100,TraesCS4D02G167300
Os03g0351100,TraesCS4A02G140600
Os03g0351100,TraesCS4B02G155800
Os03g0351200,TraesCS4A02G140700
Os03g0351200,TraesCS6A02G403800
Os03g0351200,TraesCS6D02G387300
Os03g0351200,TraesCS6B02G447700
Os03g0351400,TraesCS4D02G164200
Os03g0351400,TraesCS4A02G140800
Os03g0351400,TraesCS4B02G166400
Os03g0352500,TraesCS4A02G147000
Os03g0352500,TraesCS4D02G159900
Os03g0352500,TraesCS4B02G162000
Os03g0352800,TraesCS4B02G161900
Os03g0352800,TraesCS4D02G159800
Os03g0352800,TraesCS4A02G146900
Os03g0355700,TraesCS5B02G160400
Os03g0355700,TraesCS5D02G168000
Os03g0355700,TraesCS5A02G163000
Os03g0355800,TraesCS5A02G162900
Os03g0355800,TraesCS5B02G160300
Os03g0355800,TraesCS5D02G167900
Os03g0356300,TraesCS4B02G157100
Os03g0356300,TraesCS5A02G279700
Os03g0356300,TraesCS4A02G144500
Os03g0356300,TraesCS4D02G164500
Os03g0356400,TraesCS4A02G148500
Os03g0356414,TraesCS4D02G164700
Os03g0356414,TraesCS4A02G148400
Os03g0356484,TraesCS4A02G023200
Os03g0356484,TraesCS4B02G280300
Os03g0356484,TraesCS4D02G278800
Os03g0356526,TraesCS7A02G375000
Os03g0356526,TraesCS7D02G348400
Os03g0356526,TraesCS7B02G252400
Os03g0356582,TraesCS4D02G161800
Os03g0356582,TraesCS4A02G143600
Os03g0356582,TraesCS4B02G157800
Os03g0356652,TraesCS4D02G164000
Os03g0356652,TraesCS4A02G158300
Os03g0356652,TraesCS4B02G158100
Os03g0356700,TraesCS4B02G152700
Os03g0356700,TraesCS4A02G156700
Os03g0356700,TraesCS4D02G163700
Os03g0358100,TraesCS4A02G142000
Os03g0358100,TraesCS4D02G162000
Os03g0358100,TraesCS4B02G152800
Os03g0360600,TraesCS4D02G156100
Os03g0360600,TraesCS4B02G156500
Os03g0360600,TraesCS1A02G084300
Os03g0360700,TraesCS6A02G332000
Os03g0360700,TraesCS6D02G311300
Os03g0360700,TraesCS6B02G362800
Os03g0362200,TraesCS6B02G362700
Os03g0362200,TraesCS6A02G331900
Os03g0362200,TraesCS6D02G311200
Os03g0363100,TraesCS6B02G362700
Os03g0363100,TraesCS6A02G331900
Os03g0363100,TraesCS6D02G311200
Os03g0363200,TraesCS6A02G331800
Os03g0363200,TraesCS6D02G311100
Os03g0363200,TraesCS6B02G362600
Os03g0363400,TraesCS6B02G362500
Os03g0363400,TraesCS6D02G311000
Os03g0363400,TraesCS6A02G331700
Os03g0363500,TraesCS6B02G362400
Os03g0363500,TraesCS6A02G331600
Os03g0363500,TraesCS6D02G310900
Os03g0363600,TraesCS5A02G293500
Os03g0363600,TraesCS5B02G292600
Os03g0363600,TraesCS5D02G300800
Os03g0363700,TraesCS4A02G141700
Os03g0363700,TraesCS4D02G162800
Os03g0363700,TraesCS4B02G156300
Os03g0363800,TraesCS4A02G141800
Os03g0363800,TraesCS4D02G162900
Os03g0363800,TraesCS4B02G156200
Os03g0363950,TraesCS1A02G250700
Os03g0363950,TraesCS1B02G261300
Os03g0363950,TraesCS1D02G250300
Os03g0364400,TraesCS6B02G033300
Os03g0364400,TraesCS6A02G024300
Os03g0364400,TraesCS6D02G027700
Os03g0364400,TraesCS4D02G166800
Os03g0364400,TraesCS4B02G162700
Os03g0364500,TraesCS5B02G053500
Os03g0364500,TraesCS5A02G048500
Os03g0364500,TraesCS5D02G058900
Os03g0364700,TraesCS1B02G125500
Os03g0366900,TraesCS3B02G534200
Os03g0366900,TraesCS3D02G481600
Os03g0366900,TraesCS3A02G485900
Os03g0366900,TraesCS3D02G481300
Os03g0366900,TraesCS3A02G486100
Os03g0366900,TraesCS3B02G533600
Os03g0366900,TraesCS3A02G485700
Os03g0366900,TraesCS3B02G533300
Os03g0367101,TraesCS6A02G005400
Os03g0367101,TraesCS6B02G406400
Os03g0367101,TraesCS4D02G224700
Os03g0367101,TraesCS6B02G405900
Os03g0369800,TraesCS4B02G157900
Os03g0369800,TraesCS4A02G162300
Os03g0369800,TraesCS4D02G161700
Os03g0370000,TraesCS4D02G179300
Os03g0370000,TraesCS4B02G177700
Os03g0370250,TraesCS4D02G163600
Os03g0370250,TraesCS4B02G159600
Os03g0370250,TraesCS4A02G138100
Os03g0370400,TraesCS7D02G428000
Os03g0370400,TraesCS7A02G438100
Os03g0370400,TraesCS7B02G337100
Os03g0370500,TraesCS2A02G151900
Os03g0370800,TraesCS2A02G199000
Os03g0370800,TraesCS2D02G206800
Os03g0370800,TraesCS2B02G226400
Os03g0371300,TraesCS2B02G566500
Os03g0371300,TraesCS3B02G025600
Os03g0371300,TraesCS3A02G021900
Os03g0371300,TraesCS3D02G024700
Os03g0371350,TraesCS2B02G566500
Os03g0371350,TraesCS3B02G025600
Os03g0371350,TraesCS3A02G021900
Os03g0371350,TraesCS3D02G024700
Os03g0372600,TraesCS4A02G404900
Os03g0372600,TraesCS4D02G302900
Os03g0372600,TraesCS4B02G304700
Os03g0372700,TraesCS5D02G265300
Os03g0372700,TraesCS5B02G256200
Os03g0372700,TraesCS5A02G256700
Os03g0374100,TraesCS6B02G452700
Os03g0374100,TraesCS6D02G391200
Os03g0374100,TraesCS6A02G407200
Os03g0374100,TraesCS6A02G407300
Os03g0374100,TraesCS6B02G452500
Os03g0374400,TraesCS6A02G349300
Os03g0374400,TraesCS6D02G331800
Os03g0374400,TraesCS5A02G516400
Os03g0374400,TraesCS4B02G347800
Os03g0374400,TraesCS4D02G342700
Os03g0374600,TraesCS4B02G251100
Os03g0374600,TraesCS4A02G053500
Os03g0374600,TraesCSU02G107200
Os03g0374600,TraesCS6B02G064700
Os03g0374600,TraesCS6A02G048200
Os03g0374600,TraesCS4D02G251000
Os03g0375200,TraesCS1B02G086800
Os03g0375200,TraesCS1D02G069500
Os03g0375200,TraesCS1A02G068100
Os03g0375900,TraesCS7A02G464900
Os03g0375900,TraesCS5D02G531700
Os03g0375900,TraesCS5B02G533500
Os03g0375900,TraesCS7D02G452600
Os03g0375900,TraesCS7B02G365600
Os03g0376100,TraesCS4B02G157700
Os03g0376100,TraesCS4A02G159700
Os03g0376100,TraesCS4D02G159500
Os03g0376600,TraesCS4A02G157300
Os03g0376600,TraesCS4B02G156400
Os03g0381100,TraesCS3A02G091600
Os03g0381100,TraesCS3D02G091500
Os03g0381200,TraesCS4B02G166200
Os03g0381200,TraesCS4A02G147200
Os03g0381200,TraesCS4D02G160800
Os03g0381500,TraesCS1B02G061900
Os03g0381500,TraesCS1D02G049400
Os03g0381500,TraesCS1A02G047400
Os03g0381500,TraesCS1D02G048500
Os03g0382100,TraesCS1B02G052800
Os03g0382100,TraesCS1D02G042100
Os03g0382100,TraesCS1A02G039800
Os03g0382100,TraesCS1D02G399600
Os03g0382100,TraesCS6A02G026800
Os03g0382100,TraesCS7D02G076400
Os03g0385301,TraesCS1D02G195600
Os03g0385301,TraesCS1B02G207000
Os03g0385400,TraesCS6A02G317403
Os03g0385400,TraesCS6D02G296600
Os03g0385400,TraesCS6B02G347600
Os03g0385400,TraesCS6A02G317401
Os03g0385400,TraesCS6D02G296700
Os03g0386000,TraesCS2A02G161400
Os03g0386000,TraesCS2B02G187400
Os03g0386000,TraesCS2D02G168500
Os03g0386800,TraesCS4A02G181100
Os03g0386800,TraesCS4D02G131400
Os03g0386800,TraesCS4B02G136700
Os03g0387000,TraesCSU02G068900
Os03g0387000,TraesCS4D02G155600
Os03g0387000,TraesCS4A02G149500
Os03g0387300,TraesCS3A02G044200
Os03g0387300,TraesCS3D02G036600
Os03g0387900,TraesCS4B02G153700
Os03g0387900,TraesCS4D02G166000
Os03g0387900,TraesCS4A02G162200
Os03g0388100,TraesCS5A02G030100
Os03g0388900,TraesCS3B02G568100
Os03g0388900,TraesCS3A02G437700
Os03g0388900,TraesCS3D02G430000
Os03g0388900,TraesCS4D02G358800
Os03g0388900,TraesCS5A02G548600
Os03g0388900,TraesCS4B02G381800
Os03g0388900,TraesCS3B02G471700
Os03g0388900,TraesCS4B02G383100
Os03g0388900,TraesCS4D02G358100
Os03g0388900,TraesCS5A02G548200
Os03g0389100,TraesCS3D02G116800
Os03g0389100,TraesCS3A02G114300
Os03g0389100,TraesCS3B02G133900
Os03g0389900,TraesCS2B02G369400
Os03g0389900,TraesCS5D02G170800
Os03g0389900,TraesCS2A02G351300
Os03g0389900,TraesCS2D02G349100
Os03g0389900,TraesCS5A02G166200
Os03g0389900,TraesCS5B02G163600
Os03g0390200,TraesCS2D02G493700
Os03g0390200,TraesCS2B02G521800
Os03g0390200,TraesCS2A02G493800
Os03g0390400,TraesCS2B02G189900
Os03g0390400,TraesCS2D02G171000
Os03g0390400,TraesCS2A02G164000
Os03g0390600,TraesCS1A02G421300
Os03g0390600,TraesCS7D02G158900
Os03g0390700,TraesCS4A02G104800
Os03g0390700,TraesCS4D02G200200
Os03g0390700,TraesCS4B02G199200
Os03g0390700,TraesCS1A02G421400
Os03g0390900,TraesCS2A02G377800
Os03g0390900,TraesCS2B02G394800
Os03g0390900,TraesCS2D02G374200
Os03g0391000,TraesCSU02G021900
Os03g0391000,TraesCS2D02G601400
Os03g0391000,TraesCS2A02G584900
Os03g0391100,TraesCS4B02G199100
Os03g0391100,TraesCS4A02G104900
Os03g0391100,TraesCS4D02G200100
Os03g0392600,TraesCS1B02G345000
Os03g0392600,TraesCS1D02G333800
Os03g0392600,TraesCS1A02G331100
Os03g0393700,TraesCS1D02G172800
Os03g0393700,TraesCS6A02G071800
Os03g0393700,TraesCS1B02G184500
Os03g0393700,TraesCS6B02G096300
Os03g0393700,TraesCS1A02G168100
Os03g0393700,TraesCS6D02G069900
Os03g0394900,TraesCS3A02G412800
Os03g0394900,TraesCS3B02G447200
Os03g0394900,TraesCS3D02G407500
Os03g0395000,TraesCS4B02G131800
Os03g0395000,TraesCS4A02G186900
Os03g0395000,TraesCS4D02G126600
Os03g0395100,TraesCSU02G068800
Os03g0395100,TraesCS4D02G160500
Os03g0395100,TraesCS4A02G143500
Os03g0395300,TraesCS1A02G248800
Os03g0395900,TraesCS4A02G149000
Os03g0395900,TraesCS4D02G149700
Os03g0395900,TraesCS4B02G164500
Os03g0397400,TraesCS4D02G156900
Os03g0397400,TraesCS4B02G161500
Os03g0397400,TraesCS4A02G156500
Os03g0398600,TraesCS5D02G405300
Os03g0398600,TraesCS5A02G396000
Os03g0398600,TraesCS5B02G400800
Os03g0400800,TraesCS7D02G424900
Os03g0401300,TraesCS7D02G036600
Os03g0401300,TraesCS4A02G446700
Os03g0401300,TraesCS7A02G040900
Os03g0402000,TraesCS2D02G149300
Os03g0402000,TraesCS2A02G145500
Os03g0402000,TraesCS2D02G149100
Os03g0403100,TraesCS6D02G140000
Os03g0403100,TraesCS6A02G150300
Os03g0403100,TraesCS6B02G013400
Os03g0403100,TraesCS4B02G338400
Os03g0403100,TraesCS6B02G178400
Os03g0403100,TraesCS5A02G508200
Os03g0405000,TraesCS4D02G157900
Os03g0405000,TraesCS4B02G151900
Os03g0405100,TraesCS7D02G235000
Os03g0405100,TraesCS7A02G235000
Os03g0405100,TraesCS7B02G133200
Os03g0405500,TraesCS2A02G466800
Os03g0405500,TraesCS2D02G466800
Os03g0405500,TraesCS2B02G489600
Os03g0405900,TraesCS2A02G466800
Os03g0405900,TraesCS2D02G466800
Os03g0405900,TraesCS2B02G489600
Os03g0406900,TraesCS6A02G359900
Os03g0406900,TraesCS6B02G392700
Os03g0406900,TraesCS6D02G342800
Os03g0407000,TraesCS5D02G066000
Os03g0407000,TraesCS5B02G061700
Os03g0407000,TraesCS5A02G054800
Os03g0407100,TraesCS2D02G178000
Os03g0407100,TraesCS2B02G196700
Os03g0407100,TraesCS2A02G170400
Os03g0407900,TraesCS7D02G461900
Os03g0407900,TraesCS7B02G376400
Os03g0410700,TraesCS6D02G051300
Os03g0410700,TraesCS6B02G060200
Os03g0410700,TraesCS6A02G045300
Os03g0410900,TraesCS2B02G198200
Os03g0410900,TraesCS2A02G171800
Os03g0411500,TraesCS4A02G149900
Os03g0411500,TraesCS4B02G165100
Os03g0411500,TraesCS4D02G157200
Os03g0411600,TraesCS2B02G364100
Os03g0411600,TraesCS2D02G344300
Os03g0411600,TraesCS2A02G345600
Os03g0411800,TraesCS6D02G082600
Os03g0411800,TraesCS6B02G128000
Os03g0411800,TraesCS6A02G099800
Os03g0411800,TraesCS5A02G256100
Os03g0412300,TraesCS4D02G111100
Os03g0412300,TraesCS4A02G210100
Os03g0412400,TraesCS1A02G098800
Os03g0412400,TraesCS1D02G106700
Os03g0412400,TraesCS1A02G099200
Os03g0412400,TraesCS1B02G125800
Os03g0412800,TraesCS6B02G174700
Os03g0412800,TraesCS6D02G135800
Os03g0412800,TraesCS6A02G146500
Os03g0412900,TraesCS3B02G017500
Os03g0412900,TraesCS3A02G026800
Os03g0412900,TraesCS3D02G018700
Os03g0413000,TraesCS3B02G017400
Os03g0413000,TraesCS3A02G026900
Os03g0413400,TraesCS4A02G147600
Os03g0413400,TraesCS4B02G160500
Os03g0413400,TraesCS4D02G158500
Os03g0414400,TraesCS3B02G090100
Os03g0414400,TraesCS3D02G076200
Os03g0414400,TraesCS3A02G076200
Os03g0415200,TraesCS5D02G025200
Os03g0415200,TraesCS5D02G025100
Os03g0415200,TraesCS5B02G017000
Os03g0415200,TraesCS5B02G017100
Os03g0415200,TraesCS5A02G019700
Os03g0416200,TraesCS5A02G095200
Os03g0416200,TraesCS5B02G101400
Os03g0416200,TraesCSU02G047200
Os03g0416200,TraesCS5D02G107900
Os03g0416200,TraesCS3D02G047900
Os03g0421400,TraesCS4A02G144000
Os03g0421400,TraesCS4D02G154700
Os03g0421400,TraesCS4B02G152900
Os03g0421800,TraesCS6A02G110400
Os03g0421800,TraesCS6D02G099100
Os03g0421800,TraesCS6B02G138700
Os03g0422900,TraesCS1D02G388700
Os03g0422900,TraesCS1B02G403300
Os03g0422900,TraesCS1B02G403500
Os03g0422900,TraesCS1D02G388800
Os03g0422900,TraesCS1B02G403400
Os03g0424200,TraesCS4A02G220300
Os03g0424200,TraesCS2A02G391300
Os03g0424200,TraesCS2B02G409700
Os03g0424500,TraesCS5A02G170200
Os03g0424500,TraesCS5D02G174600
Os03g0424500,TraesCS5B02G167000
Os03g0424800,TraesCS5A02G170200
Os03g0424800,TraesCS5D02G174600
Os03g0424800,TraesCS5B02G167000
Os03g0425000,TraesCS3A02G087500
Os03g0425000,TraesCS3B02G102900
Os03g0425000,TraesCS3D02G087600
Os03g0425200,TraesCS3A02G087400
Os03g0425200,TraesCS3B02G102800
Os03g0425200,TraesCS3D02G087500
Os03g0426900,TraesCS4B02G380800
Os03g0426900,TraesCSU02G131300
Os03g0426900,TraesCS5A02G547300
Os03g0427900,TraesCS7B02G378900
Os03g0427900,TraesCS7D02G464800
Os03g0427900,TraesCS7A02G477300
Os03g0428800,TraesCS5B02G372300
Os03g0428800,TraesCS5D02G379500
Os03g0428800,TraesCS5A02G370000
Os03g0429000,TraesCS2B02G148400
Os03g0429000,TraesCS5A02G557600
Os03g0429000,TraesCS2A02G126100
Os03g0429000,TraesCS2D02G128900
Os03g0429000,TraesCS4B02G067000
Os03g0429000,TraesCS4A02G247900
Os03g0429000,TraesCS4B02G396100
Os03g0429000,TraesCS4D02G025600
Os03g0429000,TraesCS4D02G066000
Os03g0429800,TraesCS6B02G118300
Os03g0429800,TraesCS1D02G192900
Os03g0429800,TraesCS6B02G118400
Os03g0429800,TraesCS1B02G205300
Os03g0429800,TraesCS1A02G183800
Os03g0429800,TraesCS6D02G078500
Os03g0430000,TraesCS1D02G355900
Os03g0430000,TraesCS1A02G354600
Os03g0430000,TraesCS1B02G367200
Os03g0431200,TraesCS7A02G241100
Os03g0431200,TraesCS7B02G136600
Os03g0431200,TraesCS7D02G240100
Os03g0432900,TraesCS5B02G013900
Os03g0432900,TraesCS7A02G457200
Os03g0432900,TraesCS7D02G445800
Os03g0432900,TraesCS5D02G021600
Os03g0432900,TraesCS5A02G015600
Os03g0432900,TraesCS7B02G358900
Os03g0437200,TraesCS7B02G065700
Os03g0437200,TraesCS7D02G161800
Os03g0437200,TraesCS7A02G160700
Os03g0437600,TraesCS4B02G151300
Os03g0437600,TraesCS4A02G159200
Os03g0437600,TraesCS4D02G167400
Os03g0438100,TraesCS6D02G314300
Os03g0438100,TraesCS6A02G334800
Os03g0438100,TraesCS6B02G365200
Os03g0439500,TraesCS1B02G345200
Os03g0439500,TraesCS1D02G334000
Os03g0439500,TraesCS3B02G520100
Os03g0439500,TraesCS1A02G331300
Os03g0439500,TraesCS3D02G471500
Os03g0439500,TraesCS1A02G331500
Os03g0439500,TraesCS1A02G331400
Os03g0439500,TraesCS3A02G477000
Os03g0439500,TraesCS1D02G333300
Os03g0439700,TraesCS3D02G210800
Os03g0439700,TraesCS3B02G236600
Os03g0439700,TraesCS3A02G207900
Os03g0440900,TraesCS7B02G325300
Os03g0440900,TraesCS7A02G424700
Os03g0440900,TraesCS7D02G416900
Os03g0441101,TraesCS3A02G098800
Os03g0441101,TraesCS3B02G115000
Os03g0441101,TraesCS3D02G099200
Os03g0444900,TraesCS4D02G151700
Os03g0444900,TraesCS4A02G162500
Os03g0444900,TraesCS4B02G165900
Os03g0448600,TraesCS4B02G246100
Os03g0448600,TraesCS4D02G245500
Os03g0448600,TraesCS4A02G058600
Os03g0452300,TraesCS4B02G164800
Os03g0452300,TraesCS4A02G167000
Os03g0452300,TraesCS4D02G151500
Os03g0454100,TraesCS2D02G347800
Os03g0454100,TraesCS2B02G367900
Os03g0454100,TraesCS2A02G349400
Os03g0558700,TraesCS6A02G264000
Os03g0558700,TraesCS6B02G291000
Os03g0558700,TraesCS6D02G250900
Os03g0559700,TraesCS3B02G200000
Os03g0559700,TraesCS3D02G175900
Os03g0559700,TraesCS3A02G165700
Os03g0562200,TraesCS2B02G427100
Os03g0562200,TraesCS2A02G408800
Os03g0562200,TraesCS2B02G427300
Os03g0562200,TraesCS2D02G406100
Os03g0563300,TraesCS7D02G467500
Os03g0563300,TraesCS7A02G480700
Os03g0563300,TraesCS7B02G382800
Os03g0563600,TraesCS4A02G133900
Os03g0563600,TraesCS4D02G173000
Os03g0563600,TraesCS4B02G171000
Os03g0564200,TraesCS2B02G565900
Os03g0564200,TraesCS2B02G565200
Os03g0564200,TraesCS2D02G537000
Os03g0564200,TraesCS2A02G534500
Os03g0564200,TraesCS2A02G535400
Os03g0564200,TraesCS2B02G565400
Os03g0564200,TraesCS2A02G535000
Os03g0564600,TraesCS4B02G355900
Os03g0564600,TraesCS4D02G349300
Os03g0564600,TraesCS5A02G525100
Os03g0565100,TraesCS7B02G063800
Os03g0565100,TraesCS7A02G159400
Os03g0565100,TraesCS7D02G160200
Os03g0565500,TraesCS7D02G344300
Os03g0565500,TraesCS7A02G336600
Os03g0565500,TraesCS7B02G248200
Os03g0567600,TraesCS1D02G256600
Os03g0567600,TraesCS1A02G257300
Os03g0567600,TraesCS1B02G267800
Os03g0568500,TraesCS7D02G191200
Os03g0568500,TraesCS7A02G190000
Os03g0568500,TraesCS7B02G095100
Os03g0569800,TraesCS4A02G007000
Os03g0569800,TraesCS4D02G296800
Os03g0569800,TraesCS4B02G298000
Os03g0570200,TraesCS5D02G499700
Os03g0570200,TraesCS5A02G485700
Os03g0570200,TraesCS5B02G499600
Os03g0570300,TraesCS6A02G115800
Os03g0570300,TraesCS6B02G143600
Os03g0570300,TraesCS3B02G094600
Os03g0570300,TraesCS6D02G104600
Os03g0571900,TraesCS1B02G037000
Os03g0571900,TraesCS1A02G029900
Os03g0571900,TraesCS3B02G485100
Os03g0571900,TraesCS5B02G326600
Os03g0571900,TraesCS5D02G332300
Os03g0571900,TraesCS5A02G326700
Os03g0571900,TraesCS1D02G030400
Os03g0571900,TraesCS5B02G327200
Os03g0571900,TraesCS5A02G326300
Os03g0576700,TraesCS7D02G292800
Os03g0576700,TraesCS7B02G189800
Os03g0576700,TraesCS7A02G296800
Os03g0576700,TraesCS6A02G047900
Os03g0576700,TraesCS6B02G064300
Os03g0576700,TraesCS6D02G055400
Os03g0576900,TraesCS5A02G022700
